CustomerID;Name;Gender;Age;City;Signup_Date;Last_purchase_date; purchase_amount ;feedback_score;email;Phone_number;Phone_numbre_10_digits;Country
C1878;;Female;;Mumbai;;2/11/2025;;1;user1877@mail.com;9355243969;9355243969;Australia
C1879;Kiran;;;Kolkata;;;517.56;;user1878mail.com;;;
;Simran;Male;42;;14/5/2023;;;10;user1879@mail.com;;;USA
C1881;;;;Pune;;29/12/2024;4563.97;1;;;;Canada
;Ankit;Male;;Pune;;;3179.91;1;;;;Australia
C1883;Sneha;Female;;Delhi;;;2367.26;4;;;;Australia
;Simran;;50;Pune;15/9/2025;;2802.31;1;user1883@mail.com;;;India
C1885;Amit;Male;;;;;901.97;1;user1884mail.com;;;Canada
;Ravi;;64;Delhi;;;;10;;985878286;0985878286;Australia
C1887;Pooja;Female;;Chennai;13/11/2022;17/8/2025;;;user1886mail.com;;;USA
;Sneha;Male;41;Ahmedabad;;;2439.83;;user1887@mail.com;;;India
C1889;Simran;Female;;Hyderabad;;;;2;user1888@mail.com;;;Australia
C1890;;Male;;Mumbai;;;;10;user1889mail.com;;;Canada
C1891;Pooja;Male;;Chennai;12/10/2025;;4282.69;10;;9737679786;9737679786;India
C1892;Ravi;;44;Delhi;;;;3;;;;Canada
;Neha;;;Hyderabad;19/5/2021;;;;;;;
C1894;;Female;;Chennai;;17/3/2021;;;;;;India
C1895;Simran;;;Ahmedabad;12/8/2025;;4865.71;5;user1894mail.com;92714835;0092714835;India
C1896;Ravi;Female;;;;4/12/2024;2842.84;;;;;Australia
C1897;Ravi;Male;;Mumbai;4/12/2023;;;;;;;India
;;Female;;Delhi;;13/2/2021;;1;;9732953728;9732953728;
;Ravi;Female;;Kolkata;;;;10;;;;
C1900;;Male;52;Pune;22/3/2021;18/1/2022;1478.98;;user1899@mail.com;;;Canada
C1901;Priya;Female;;;;;4639.37;5;user1900mail.com;;;UK
C1902;Amit;;;Mumbai;;7/2/2025;;10;;;;
C1903;Ankit;Male;42;Pune;;26/7/2022;;;user1902mail.com;;;USA
;;Male;59;Pune;30/3/2025;27/12/2023;;1;user1903@mail.com;;;India
C1905;Pooja;Male;;Mumbai;29/9/2023;;4497.01;;user1904mail.com;9133932731;9133932731;Australia
C1906;Kiran;Male;;Delhi;24/2/2024;;2915.45;1;user1905mail.com;;;Australia
C1907;Ankit;Male;;Mumbai;;20/6/2024;;1;;;;India
;;;33;Delhi;29/3/2025;1/6/2022;;1;user1907@mail.com;;;
C1909;Amit;Female;;Delhi;9/10/2023;;;10;;;;
C1910;Neha;;;Kolkata;17/2/2025;26/9/2021;;10;user1909@mail.com;;;USA
C1911;;Male;;Kolkata;30/9/2025;13/8/2024;3735.14;1;;;;Australia
C1912;Priya;Female;;;;;;1;user1911mail.com;929815345;0929815345;Canada
C1913;;Male;;Kolkata;;12/8/2023;;4;user1912@mail.com;;;USA
C1914;Amit;Female;;Bangalore;13/6/2025;;;1;user1913mail.com;963984575;0963984575;UK
C1915;Sneha;Male;;Pune;5/9/2024;22/12/2020;;10;;;;India
C1916;Rahul;Male;;Mumbai;;;639.75;;;;;
C1917;Amit;;;Chennai;;;966.41;10;user1916mail.com;;;India
;Rahul;Male;;Hyderabad;;;;5;;;;
C1919;;;23;Chennai;;18/7/2025;;;user1918mail.com;;;USA
C1920;Pooja;Female;35;;;;;1;;;;Australia
;Sneha;;54;Bangalore;;6/9/2025;;2;;;;India
C1922;Neha;Male;;Bangalore;;;;2;;9519233135;9519233135;USA
C1923;;Male;;Bangalore;;;;;user1922mail.com;;;Canada
;;Female;;Chennai;8/12/2025;;;10;user1923mail.com;;;Australia
C1925;;Female;29;Chennai;;20/12/2025;;1;;;;Canada
;Neha;;;Ahmedabad;;;;;;9784753492;9784753492;Australia
C1927;Simran;Male;;Delhi;;;3081.98;4;user1926@mail.com;;;Canada
C1928;Amit;Female;;Mumbai;11/9/2021;14/5/2025;3329.44;10;user1927@mail.com;;;Canada
C1929;Ravi;Female;;;;16/9/2024;;10;user1928@mail.com;916988276;0916988276;India
C1930;Amit;Female;;Delhi;;;3554.4;10;user1929@mail.com;;;
C1931;Sneha;Male;;Chennai;5/6/2021;18/2/2022;;10;;;;Australia
;Ankit;Male;;;7/9/2024;;;;;;;
C1933;Pooja;Male;;Pune;;;;1;;;;Australia
C1934;Ankit;Female;;Bangalore;;7/8/2022;;3;;;;
C1935;Kiran;Female;;Kolkata;2/5/2022;;;4;user1934mail.com;;;India
C1936;;Female;;Delhi;;19/2/2023;;1;;971481994;0971481994;India
C1937;Kiran;Male;;;19/3/2021;;1122.91;;;;;USA
;Rahul;Female;;Hyderabad;7/12/2022;;;1;;;;Canada
;;Female;;;16/10/2020;;;5;;;;
C1940;Ankit;Male;;Pune;;;2547.48;3;user1939@mail.com;9215444853;9215444853;USA
;Ankit;Female;;Kolkata;;;;;;;;Canada
C1942;Rahul;Male;;Delhi;;;;;user1941@mail.com;989615523;0989615523;USA
C1943;Kiran;Female;;Bangalore;;1/5/2022;;2;user1942mail.com;;;India
C1944;;Male;;Pune;18/11/2024;;2766.36;1;;963569823;0963569823;Canada
C1945;;Female;;Hyderabad;6/12/2022;;;10;;;;UK
;Kiran;Female;;Chennai;;13/10/2023;;1;user1945mail.com;;;India
;Neha;Male;;Ahmedabad;27/12/2023;;;3;user1946mail.com;;;Australia
C1948;Rahul;Male;35;Hyderabad;;;;1;user1947@mail.com;;;Australia
C1949;Sneha;;;Pune;;;;1;;;;
C1950;Sneha;Female;22;Pune;;17/10/2024;1578.16;;;;;Australia
C1951;Simran;Male;37;;17/7/2025;16/1/2022;;1;user1950@mail.com;;;USA
;;;40;Chennai;27/3/2024;;;1;user1951mail.com;;;
C1953;Rahul;;;Chennai;9/8/2024;1/2/2024;;5;;;;UK
C1954;Kiran;Male;;Chennai;;21/10/2023;;1;;9287421582;9287421582;Canada
C1955;Amit;Female;;Pune;;20/2/2023;;;;;;UK
C1956;Ravi;Male;30;Ahmedabad;7/5/2021;;;1;;;;India
;Kiran;Male;22;Mumbai;6/3/2025;;;3;user1956@mail.com;94262782;0094262782;UK
;Kiran;Male;;Mumbai;10/11/2020;;;1;user1957mail.com;95483749;0095483749;India
C1959;Ravi;Female;;Pune;17/12/2020;;;1;user1958mail.com;969817972;0969817972;Australia
C1960;Amit;Female;;Kolkata;2/6/2023;;;10;user1959mail.com;;;India
C1961;Ravi;Female;;Ahmedabad;10/11/2020;;;;;;;India
;Amit;Female;;Kolkata;13/10/2021;29/6/2025;;5;user1961mail.com;;;UK
C1963;;Female;23;Hyderabad;20/1/2022;;;;;;;Australia
C1964;Pooja;;;;8/12/2022;;;10;;;;Canada
C1965;Sneha;Male;31;Mumbai;;;;;user1964mail.com;93362858;0093362858;Australia
C1966;Priya;Female;;Delhi;;;;5;user1965mail.com;;;India
;Simran;Male;;Kolkata;28/5/2024;;1121.62;4;user1966mail.com;928811731;0928811731;
C1968;Rahul;Female;;Hyderabad;;5/10/2025;658.07;;;;;UK
C1969;Pooja;Female;;Mumbai;;;;10;;9174255368;9174255368;Canada
;Sneha;;;Delhi;24/12/2020;21/6/2022;;1;;;;Canada
C1971;Priya;Female;;Mumbai;;;;4;;97864174;0097864174;UK
C1972;Ankit;Male;;Mumbai;;30/9/2021;;4;;;;India
C1973;Ravi;;;Delhi;;;;10;user1972@mail.com;9665386654;9665386654;UK
C1974;Priya;Male;;Pune;;;;;;;;India
C1975;Pooja;Male;61;Chennai;;;;;user1974mail.com;;;USA
C1976;;Male;;Delhi;28/6/2022;;;10;;97137572;0097137572;Canada
C1977;Simran;Female;;Chennai;6/7/2025;18/10/2025;;;user1976mail.com;952211782;0952211782;Canada
C1978;Kiran;Male;;Delhi;;;;10;user1977@mail.com;984719412;0984719412;Canada
C1979;Ankit;Female;56;Delhi;;;;1;user1978mail.com;;;USA
C1980;Simran;Male;;Mumbai;31/5/2022;7/11/2020;;;user1979@mail.com;;;Canada
;Amit;;;Hyderabad;18/7/2022;;2194.71;10;user1980@mail.com;;;India
C1982;Kiran;Female;;Bangalore;14/9/2020;9/12/2023;;10;user1981mail.com;;;
C1983;Kiran;;;Chennai;;;4223.87;1;user1982mail.com;;;USA
C1984;Priya;;;Delhi;19/4/2023;;;10;;;;UK
;Ravi;Female;;Chennai;;20/8/2024;;1;;99322168;0099322168;UK
C1986;Ravi;;;Hyderabad;25/11/2024;;;1;user1985@mail.com;978559496;0978559496;Canada
;Kiran;Male;56;Mumbai;;;;5;user1986mail.com;;;Australia
C1988;Rahul;Male;47;Delhi;8/3/2024;;;10;user1987mail.com;996322;0000996322;
C1989;Priya;Male;;Ahmedabad;;;;1;;;;
C1990;Priya;Male;;Chennai;19/9/2020;;214.82;1;;;;UK
C1991;Amit;Male;;Pune;;15/1/2021;;1;;;;India
C1992;Kiran;Female;;Mumbai;;28/7/2025;200.06;1;;;;
;Neha;;;Chennai;28/7/2021;;;10;user1992@mail.com;;;India
C1994;;Male;;Ahmedabad;;;;2;user1993@mail.com;;;
C1995;Simran;Male;;Ahmedabad;11/10/2025;;;10;user1994@mail.com;9774961516;9774961516;UK
;Rahul;Female;;Mumbai;18/5/2024;19/7/2024;;;;;;UK
C1997;Neha;Male;;;4/3/2023;4/2/2025;;;;;;Australia
C1998;Ravi;Male;;Pune;29/2/2024;;;;;9223161985;9223161985;USA
;Amit;Female;;Bangalore;2/6/2022;21/8/2024;;;;9512726493;9512726493;
C2000;Simran;;;Hyderabad;3/12/2021;;;1;user1999mail.com;;;UK
C2001;Neha;Male;45;Kolkata;;12/3/2024;;10;;;;
;Priya;;24;Mumbai;6/10/2021;22/11/2020;2782.18;10;user2001mail.com;;;USA
C2003;;Female;;Pune;;11/12/2023;;;;925121436;0925121436;USA
C2004;Sneha;Male;70;Mumbai;;;;10;user2003mail.com;9446787975;9446787975;Canada
;Pooja;;;Bangalore;30/8/2023;;;5;;;;
;;Female;33;Bangalore;;21/11/2021;;10;;;;Australia
C2007;Ravi;Male;;Pune;;19/1/2022;;;;9165521731;9165521731;
C2008;Sneha;;;;25/3/2025;;;10;;999261154;0999261154;USA
C2009;Neha;Male;;Bangalore;18/8/2024;;;5;user2008mail.com;989341872;0989341872;USA
C2010;Ravi;Female;;Kolkata;;10/3/2022;;1;;;;Canada
C2011;Rahul;Female;;Ahmedabad;13/6/2023;7/2/2024;;;;;;USA
C2012;Ravi;Female;;Kolkata;;;;1;;9445498651;9445498651;
C2013;;Female;;Chennai;3/2/2021;22/1/2025;1317.25;10;;9936187982;9936187982;Australia
C2014;;Male;;Ahmedabad;15/9/2020;;;3;;;;
;Simran;Female;40;Ahmedabad;;23/12/2021;;1;user2014mail.com;;;India
;Ravi;;;Chennai;;3/9/2021;;1;user2015@mail.com;;;India
;Sneha;Female;;Kolkata;;;;1;;;;Australia
C2018;Sneha;Male;;Chennai;;;;1;user2017mail.com;;;UK
C2019;Ankit;Female;;;8/2/2025;;;;;;;Australia
C2020;Simran;;;Hyderabad;;;;10;user2019@mail.com;;;USA
C2021;Kiran;;;Delhi;;16/7/2024;;;;9984586351;9984586351;Canada
C2022;Sneha;Female;;Chennai;4/8/2021;16/8/2020;;10;;;;India
C2023;Priya;Male;26;Ahmedabad;;;;1;user2022@mail.com;;;Canada
C2024;;Female;;Ahmedabad;18/12/2021;;1266.2;1;;;;
C2025;Ravi;Female;66;Kolkata;;19/8/2022;;1;;;;Canada
C2026;;Female;;;;23/4/2025;;1;;;;USA
C2027;;Female;;Chennai;30/10/2023;29/6/2025;;1;;;;Australia
;Amit;Female;;Kolkata;30/1/2023;;;10;;;;India
C2029;Ravi;Male;;Delhi;;29/9/2021;;1;;;;Canada
C2030;Simran;;29;Mumbai;22/7/2024;;;10;;;;Canada
C2031;Kiran;;49;Chennai;;;;;user2030mail.com;997651513;0997651513;Australia
;;;;Delhi;;;;1;;;;
C2033;Pooja;Male;;Delhi;;26/6/2021;;4;;9526449572;9526449572;UK
C2034;Pooja;Male;;Chennai;27/9/2024;26/3/2022;2938.28;1;user2033mail.com;;;India
C2035;Sneha;Female;47;Hyderabad;;;;3;user2034@mail.com;;;USA
C2036;Kiran;Female;;Bangalore;;;;1;;;;Australia
C2037;Ravi;Male;;Chennai;1/6/2023;;2409.02;;user2036@mail.com;;;India
;;;;Bangalore;5/6/2021;29/10/2024;;2;;;;India
C2039;Sneha;Female;;Mumbai;13/6/2022;1/4/2024;1905.16;2;;;;Australia
C2040;;Female;;Pune;27/6/2022;;1662.02;10;user2039@mail.com;;;Canada
C2041;;Female;;;;;;4;;;;USA
C2042;Sneha;Male;;Bangalore;;;;;;;;Australia
C2043;Priya;Female;;Chennai;;6/2/2024;;;;;;Australia
C2044;Ankit;Male;;;11/9/2021;;;10;;;;Australia
C2045;Priya;;;Delhi;;;3189.57;1;;9842316355;9842316355;USA
C2046;Neha;Female;;Delhi;14/10/2025;;;10;user2045@mail.com;;;Canada
C2047;Priya;Male;43;Kolkata;;;;1;user2046@mail.com;;;
C2048;Kiran;;;;5/2/2024;;;;user2047@mail.com;9148811371;9148811371;Canada
C2049;Ankit;Male;;Hyderabad;26/9/2020;;;;user2048@mail.com;;;
C2050;Ankit;Male;62;Chennai;30/10/2022;;;1;;;;India
C2051;Simran;Male;;Chennai;;31/3/2021;;1;user2050@mail.com;9177754671;9177754671;Australia
C2052;;Female;34;Hyderabad;;18/4/2021;4193.94;1;user2051@mail.com;;;Australia
C2053;Priya;Male;;Bangalore;2/5/2023;;;;user2052@mail.com;;;Canada
;Rahul;Male;;;;;;;;;;Australia
C2055;Pooja;Female;;Mumbai;;;;10;user2054@mail.com;;;India
;Sneha;Male;;Delhi;;;;5;;;;India
C2057;Kiran;Male;;Hyderabad;;;;10;user2056@mail.com;;;USA
C2058;Amit;Male;;Hyderabad;13/10/2024;;;;;9594372672;9594372672;
C2059;Kiran;;;Ahmedabad;;;;10;user2058@mail.com;;;USA
;Neha;Female;;Chennai;30/5/2023;26/2/2025;;2;;;;USA
C2061;Neha;Female;;Chennai;;29/6/2022;;1;user2060mail.com;;;
C2062;Sneha;;18;Bangalore;;;;1;user2061mail.com;;;UK
C2063;;Female;;Pune;13/9/2024;;;10;;;;USA
;Amit;Female;;Hyderabad;1/12/2023;;;10;;;;
;;Male;;;26/6/2024;2/9/2025;;10;user2064@mail.com;;;Canada
;Priya;Male;;Ahmedabad;;;;1;user2065mail.com;9981115;0009981115;UK
C2067;Priya;Male;63;Hyderabad;;14/4/2024;;1;user2066mail.com;;;
C2068;Sneha;Male;;Delhi;;19/3/2024;;10;user2067mail.com;;;India
C2069;Amit;;;Kolkata;;;;5;;91214551;0091214551;Canada
;Kiran;Male;;Kolkata;4/12/2020;24/2/2023;;;;;;UK
C2071;Ravi;Male;;Delhi;26/3/2023;;1825.91;5;user2070@mail.com;9395831775;9395831775;
C2072;Kiran;Male;;Chennai;;23/2/2023;;1;user2071mail.com;;;USA
C2073;Kiran;Male;;Ahmedabad;12/10/2020;;3163.33;1;user2072@mail.com;;;Canada
C2074;Simran;Male;;Ahmedabad;11/8/2023;21/7/2023;;2;;;;
C2075;Kiran;Female;;;22/12/2025;28/5/2024;3803.61;1;user2074@mail.com;9781341192;9781341192;Canada
C2076;Ankit;Male;;Kolkata;;7/10/2020;1324.24;10;;9813145443;9813145443;Canada
C2077;Amit;Male;59;Pune;;30/8/2022;;10;user2076@mail.com;;;USA
C2078;;Male;36;Mumbai;9/8/2025;18/12/2025;3846.42;4;;9688472194;9688472194;Canada
C2079;Amit;Male;;Hyderabad;;28/8/2022;;10;user2078mail.com;;;Canada
C2080;Simran;Male;36;Chennai;16/1/2022;30/1/2025;;10;;;;USA
;;Female;;Pune;11/12/2020;;;1;;9599969712;9599969712;
C2082;Priya;Female;;Pune;;;;1;;9512217429;9512217429;Canada
C2083;;;49;Hyderabad;23/9/2025;;4232.11;5;;;;India
;Kiran;Male;;Kolkata;29/11/2025;;;10;;;;Australia
;Priya;Male;;Ahmedabad;;;;1;;;;
C2086;;Male;22;Delhi;23/11/2025;;;1;;;;Canada
C2087;;Male;;Mumbai;14/10/2021;;;1;user2086@mail.com;9663951811;9663951811;India
;Sneha;Male;;;16/10/2023;;;;;;;USA
;Simran;Female;;Ahmedabad;7/5/2021;26/3/2024;2152.34;;;;;UK
C2090;Rahul;Female;;Pune;;;;;;;;
;Kiran;Female;;Delhi;;;;2;;9833392827;9833392827;Australia
C2092;Simran;Female;;Kolkata;4/12/2025;;;5;;;;Australia
C2093;Kiran;Male;33;Bangalore;;14/8/2020;3965.35;;user2092@mail.com;;;Canada
C2094;;Male;;;2/7/2023;2/3/2025;;;user2093@mail.com;;;
C2095;Ravi;;;Chennai;27/8/2025;;;1;user2094@mail.com;;;Canada
C2096;Ankit;Male;;Mumbai;;;;2;;;;USA
C2097;Ravi;;;Ahmedabad;15/7/2024;3/7/2024;;2;user2096@mail.com;;;Australia
C2098;Ankit;;;Ahmedabad;19/3/2025;;3882.19;10;;;;India
C2099;Priya;Male;;Bangalore;;;;;;;;USA
;;Male;;Delhi;26/12/2022;7/12/2021;;;;;;USA
C2101;Rahul;Male;23;Kolkata;22/11/2021;;;10;;;;Canada
C2102;;Female;;Ahmedabad;5/9/2021;;;1;;;;UK
;Neha;Female;;Delhi;8/3/2023;;;1;;;;USA
C2104;Priya;;;Ahmedabad;28/1/2024;;;1;;;;Australia
C2105;;Female;;Kolkata;14/7/2021;;4217.96;;;;;Canada
;Kiran;;62;Delhi;8/3/2022;;4025.79;1;user2105@mail.com;;;UK
C2107;;;46;Delhi;;31/12/2020;2768.12;4;;;;
C2108;Neha;;;Ahmedabad;;8/10/2022;3834.51;10;;;;UK
C2109;;Female;;Pune;;;;4;user2108mail.com;;;USA
;;;;Mumbai;12/4/2021;;;;;;;India
;Simran;;;;;;;4;;977896816;0977896816;India
;Simran;Male;22;Delhi;20/7/2022;;;10;;;;India
C2113;Priya;Male;;;;;;1;user2112@mail.com;;;UK
;Pooja;Male;;Bangalore;25/9/2022;;;10;;971294569;0971294569;
;Kiran;;67;Hyderabad;;;454.54;;;;;Australia
C2116;Priya;Female;65;Pune;23/11/2020;7/2/2025;;1;;;;
C2117;;Male;;Bangalore;;25/10/2020;3437.54;10;user2116@mail.com;;;
;;;;Hyderabad;;;;1;;;;UK
;Ravi;;;Ahmedabad;5/7/2021;11/9/2025;;1;;;;USA
;Rahul;Male;51;Mumbai;8/8/2022;;;1;;;;India
C2121;Ravi;Female;;Kolkata;18/10/2022;;4736.7;1;user2120mail.com;;;
C2122;Pooja;;31;Pune;;;3402.62;1;user2121@mail.com;;;UK
;Ravi;;;;25/4/2025;16/4/2022;4159.05;1;user2122mail.com;9475744339;9475744339;Canada
C2124;Rahul;Male;;Chennai;6/3/2023;;3957.21;10;user2123@mail.com;9492424252;9492424252;Canada
;Ankit;;;;;;;1;user2124@mail.com;;;Australia
C2126;Rahul;Female;;;;;;2;;986627289;0986627289;UK
C2127;Pooja;Female;;Hyderabad;19/7/2023;;;10;user2126mail.com;;;Canada
;Rahul;;;Ahmedabad;7/5/2022;;;10;user2127@mail.com;;;USA
C2129;Neha;;;Ahmedabad;17/6/2021;;;;user2128@mail.com;;;USA
C2130;Amit;;;Bangalore;;;;1;user2129mail.com;;;UK
C2131;Sneha;;;Delhi;;26/9/2022;;1;user2130mail.com;;;Australia
C2132;;Male;;Kolkata;7/2/2024;2/10/2022;4024.76;;user2131@mail.com;;;India
C2133;Pooja;;;Hyderabad;;;;1;;;;Australia
C2134;Ravi;;;Mumbai;;;;3;user2133@mail.com;;;India
C2135;Amit;;;Ahmedabad;14/11/2025;;1708.39;1;user2134mail.com;9565993;0009565993;India
C2136;Sneha;Male;;Hyderabad;26/12/2021;;;;;;;USA
C2137;;;;;25/11/2024;;;1;;;;USA
C2138;Priya;;33;Ahmedabad;;;;;;;;Australia
C2139;Ravi;Male;;Chennai;;;4586.24;10;user2138mail.com;9522565969;9522565969;Canada
C2140;Pooja;Female;;Hyderabad;;;;3;user2139@mail.com;;;India
;Priya;;;;5/12/2020;1/9/2024;;3;;;;India
C2142;Neha;Male;42;Bangalore;;;;1;;;;India
C2143;Pooja;Female;;Bangalore;23/11/2025;;;10;user2142@mail.com;96579483;0096579483;Australia
C2144;Neha;Male;;Bangalore;29/1/2025;;;;user2143mail.com;;;
C2145;Kiran;Male;;Pune;11/7/2024;;2717.21;5;user2144@mail.com;;;Australia
;Amit;;31;Pune;;4/9/2022;727.68;5;;9894376913;9894376913;Canada
C2147;Priya;;36;Mumbai;4/5/2024;2/11/2022;;10;user2146mail.com;;;UK
C2148;Ankit;Female;41;Ahmedabad;;;;;user2147mail.com;9411773335;9411773335;
;Ravi;Male;;Hyderabad;17/11/2025;;;2;;;;UK
C2150;Pooja;Female;;;11/10/2023;;;;;946297543;0946297543;
;Rahul;;;Mumbai;;;;;;;;USA
C2152;;Female;;Kolkata;7/7/2023;;;;;;;USA
C2153;Ravi;Female;;Chennai;;;;2;;;;India
C2154;;Female;;Kolkata;25/3/2022;;;1;;9693926697;9693926697;Canada
C2155;Ankit;Male;;;15/5/2024;30/10/2020;2713.68;4;;;;Canada
C2156;Ravi;Male;55;Bangalore;24/6/2025;;;;;9923455122;9923455122;Canada
;;Male;;Pune;14/7/2022;;;1;user2156@mail.com;;;Australia
C2158;Ravi;Female;;Bangalore;;;;10;;;;Canada
C2159;Simran;Male;;Kolkata;17/8/2024;;;1;;;;USA
C2160;Ravi;;;Pune;25/9/2020;;319.92;10;;;;
C2161;Amit;;;Mumbai;12/4/2021;;4057.02;1;user2160mail.com;;;India
C2162;Kiran;Female;;Pune;20/12/2022;;;;;9518752976;9518752976;Canada
C2163;Ankit;Male;;Pune;18/4/2025;;;1;user2162mail.com;;;UK
;Kiran;;;;4/6/2021;;;10;;;;India
C2165;;Female;;Hyderabad;;;;1;user2164mail.com;;;Australia
;Rahul;Female;;;26/2/2021;11/2/2023;3568.6;1;user2165@mail.com;98166758;0098166758;Canada
C2167;Ravi;;;Hyderabad;;;;;user2166@mail.com;;;UK
;Kiran;Female;;Kolkata;;;2421.13;;;;;
C2169;Rahul;;57;Bangalore;;;;3;;;;
;Amit;;;Hyderabad;;6/8/2024;;;user2169@mail.com;;;UK
C2171;;Female;;Mumbai;8/7/2024;;;5;;9849145445;9849145445;UK
;Ravi;Male;;Kolkata;;2/10/2022;;;user2171@mail.com;;;India
C2173;Rahul;Male;;;30/6/2025;;;5;;9477494869;9477494869;Canada
C2174;Sneha;Female;;Ahmedabad;;;3447.3;1;user2173@mail.com;;;USA
C2175;Priya;;;Pune;;26/11/2022;;10;user2174@mail.com;;;India
;Simran;Female;;Bangalore;;;;3;user2175mail.com;;;
;Pooja;Female;;Hyderabad;20/2/2021;;;1;user2176@mail.com;;;Australia
C2178;Priya;Male;;Kolkata;;;1953.38;5;;;;USA
C2179;Amit;Female;43;;;;;10;user2178@mail.com;;;Australia
C2180;Ravi;Female;;Delhi;;13/12/2024;4748.44;;;9724323888;9724323888;USA
C2181;Neha;Male;;;;30/12/2023;;10;user2180mail.com;;;India
;Neha;Male;;Mumbai;13/12/2022;;;1;user2181@mail.com;;;
C2183;Rahul;Female;;Mumbai;28/6/2022;;3416.36;1;;;;
C2184;Kiran;Female;;Delhi;;;;1;user2183@mail.com;;;Canada
C2185;Kiran;Male;;Ahmedabad;;;;;user2184mail.com;;;USA
C2186;Simran;Male;31;Ahmedabad;8/8/2021;;;4;user2185@mail.com;;;India
C2187;Pooja;Male;;Kolkata;;14/7/2023;;10;;;;Australia
C2188;Sneha;Female;;Hyderabad;9/8/2025;;1708.73;10;;;;Australia
C2189;Simran;Male;64;Pune;21/8/2022;;;1;;;;
;Pooja;Male;;Chennai;;;;1;user2189mail.com;;;Australia
C2191;Simran;Male;;Hyderabad;29/9/2025;;;;;;;USA
C2192;Sneha;Female;;Chennai;;;;;;;;Australia
C2193;Neha;Female;;Chennai;11/2/2025;;;2;;;;UK
;Amit;Male;;Ahmedabad;22/8/2024;;;1;;91138272;0091138272;Canada
C2195;Ankit;Male;;Pune;12/8/2021;;;1;;94565453;0094565453;USA
C2196;Pooja;;;;;;;2;;;;UK
C2197;Ravi;Male;22;Kolkata;22/11/2023;;;2;;;;
C2198;Pooja;;;;;;;10;;;;Australia
;Priya;Male;;Hyderabad;13/12/2025;;641.22;;;9868681585;9868681585;USA
C2200;Priya;Male;41;;;;887.15;10;user2199@mail.com;;;
C2201;Sneha;Female;;Hyderabad;25/5/2023;24/3/2021;2290.37;1;;;;Canada
C2202;Ankit;Male;44;Bangalore;;;;10;;9613415845;9613415845;UK
C2203;Ravi;Male;29;Pune;9/9/2025;10/7/2021;2310.25;10;;;;
;Sneha;Male;21;Ahmedabad;;27/1/2023;;10;user2203@mail.com;97277659;0097277659;UK
;Rahul;Female;33;Ahmedabad;;;;10;;;;India
C2206;Sneha;Male;;Hyderabad;17/11/2023;27/1/2023;;10;;;;USA
C2207;Rahul;Male;60;;;4/8/2022;1950.61;1;;;;Canada
C2208;Simran;Female;;Pune;;;4454.4;;;9681678942;9681678942;USA
C2209;Kiran;;;Hyderabad;31/5/2022;6/8/2025;;10;;;;Australia
C2210;;Male;;Kolkata;11/1/2021;9/3/2023;;1;;;;Canada
C2211;Neha;Female;;Chennai;21/4/2024;;3255.34;;;932596213;0932596213;Australia
C2212;Sneha;Male;60;Chennai;;13/3/2022;4066.79;10;user2211@mail.com;99656246;0099656246;Australia
C2213;Rahul;Female;19;Hyderabad;26/12/2020;;;1;;983757154;0983757154;Canada
C2214;Simran;Male;;Ahmedabad;9/9/2021;30/6/2025;;10;user2213mail.com;;;Canada
C2215;Priya;Male;70;;;;;;;;;India
C2216;;;;Bangalore;16/6/2023;;;5;;;;UK
C2217;Rahul;Female;;Delhi;;9/8/2025;;1;user2216@mail.com;;;India
C2218;Ankit;Female;;Pune;22/10/2022;;;1;user2217@mail.com;97728339;0097728339;Canada
;Kiran;;;Chennai;5/1/2022;;;10;user2218mail.com;99218473;0099218473;India
;Amit;Female;31;Kolkata;;;;;user2219@mail.com;;;USA
C2221;;Male;;;28/9/2024;;;3;user2220mail.com;9772735613;9772735613;UK
C2222;Amit;;64;Hyderabad;;;;;;;;
C2223;Priya;Male;;Pune;;;;1;;;;USA
C2224;Pooja;;43;Mumbai;;;4053.43;2;;;;Canada
C2225;Amit;;45;Chennai;30/11/2022;;;1;;;;USA
C2226;Neha;Female;;Bangalore;;;;1;user2225@mail.com;9222383833;9222383833;India
;Amit;Female;;;22/12/2022;;;1;user2226@mail.com;948934457;0948934457;UK
C2228;Ravi;Female;;Bangalore;;;;1;;9884617472;9884617472;Canada
C2229;Ankit;Female;;Ahmedabad;11/12/2020;;;1;user2228@mail.com;;;
C2230;Ankit;Male;61;Kolkata;;28/7/2022;;10;user2229mail.com;;;
C2231;Rahul;Male;;Chennai;;;3815.22;10;;;;
;Neha;Female;;Ahmedabad;;;;1;;976991847;0976991847;India
;Neha;;;;12/5/2021;;;4;;;;
C2234;Neha;Male;;Pune;;;;10;user2233@mail.com;936978794;0936978794;Canada
C2235;Amit;Female;;Hyderabad;24/1/2021;14/4/2023;;5;;;;USA
C2236;Ankit;Male;;Delhi;4/6/2021;;;2;user2235@mail.com;9647499715;9647499715;UK
C2237;Ankit;;;;;;581.28;5;;;;Canada
C2238;Neha;Male;62;Hyderabad;;1/12/2023;;;user2237@mail.com;;;
C2239;Amit;Male;36;Delhi;16/7/2024;;;;user2238@mail.com;;;
C2240;Simran;Female;27;Ahmedabad;;;;10;user2239@mail.com;;;USA
C2241;Ravi;;;Delhi;;;2129.12;2;user2240@mail.com;;;
C2242;Sneha;Female;;Chennai;9/3/2022;;2232.67;5;user2241@mail.com;;;
C2243;Sneha;Male;;;;1/2/2022;;10;user2242mail.com;;;USA
